ORDER_ID,ITEM_PRICE,ITEM_QUANTITY,SHIPPING_ADDRESS,TOTAL_SHIPPING_COST,TOTAL_COST,TIMESTAMP,PRODUCT_ID,USER_ID
1916167956,475.57,84,Andre        991 Rise Path                       69809  Fort Totten          Oklahoma        ,70.35,40018.229999999996,2022-11-02,1129,4950313935
1178260970,238.67,9,Bradley      37 Grove Heights                    96090  Glenvar Heights      Ohio            ,157.0,2305.0299999999997,2023-03-16,465,3700242159
1226311008,406.73,4,Ming         7 Cedar Seventh Harbor              63347  Tarboro              Oregon          ,56.72,1683.64,2022-11-15,3936,8932386804
1102092127,353.02,85,Sean         P.O. Box 33173                      20823  Slaughterville       Rhode Island    ,121.61,30128.309999999998,2023-03-08,8803,6070046747
1752321203,214.15,10,Marlin       358 Noble Run                       86853  Kinney               Arkansas        ,188.52,2330.02,2022-03-13,2210,8821848824
1150339828,170.49,87,Mitchel      691 Cinder Causeway                 49130  Rothsville           North Carolina  ,118.71,14951.34,2022-07-26,6711,8424896072
1474836714,430.2,36,Ismael       815 Grand Run                       33820  Mobeetie             Pennsylvania    ,173.54,15660.74,2023-01-10,5502,3553508340
1179838355,492.21,6,Ria          P.O. Box 85108                      85074  Edgecliff Village    Missouri        ,139.97,3093.2299999999996,2022-06-28,2306,6813297537
1750986362,237.12,86,Janella      P.O. Box 35524                      05503  Armour               South Dakota    ,167.56,20559.88,2022-03-28,7573,1930683991
1549143702,461.55,97,Royce        356 Heather Leaf Viaduct            02728  Mortons Gap          Florida         ,149.64,44919.99,2022-08-19,1284,1949456689
1903046005,388.07,61,Shane        348 Flat Swale                      60166  Wellington village   South Dakota    ,141.24,23813.510000000002,2022-04-20,3185,5936818315
1278956416,469.82,20,Sherrell     178 Rocky Alley                     71264  Roan Mountain        West Virginia   ,82.61,9479.01,2022-10-07,7803,8336029118
1031943994,444.62,91,Jinny        288 Fort Bend                       96745  Davisboro            Alabama         ,63.73,40524.15,2022-03-15,4534,1883230270
1778538674,204.43,21,Sumiko       521 Silver Chase                    43206  Paullina             New Mexico      ,106.61,4399.639999999999,2022-04-18,2901,5597192268
1173120989,434.37,47,Scot         P.O. Box 30347                      89599  Goodrich             Missouri        ,152.97,20568.36,2022-02-14,6929,1792301072
1266395503,304.99,85,Chelsea      814 Course Point                    77474  South Lockport       Kansas          ,148.57,26072.72,2022-04-17,6576,1598239232
1302412215,227.1,64,Jed          432 SW Glade                        10843  Mokelumne Hill       Oregon          ,182.45,14716.85,2023-04-01,104,1934484128
1556978004,300.82,16,Rhett        196 Camp Road                       14704  Orange Cove          Colorado        ,61.69,4874.8099999999995,2023-03-10,7594,2705836318
1828363297,349.85,89,Larry        387 Spur Narrow                     45205  Hannavillage         Missouri        ,108.93,31245.58,2022-06-04,8125,4114030296
1731884552,317.28,22,Donte        241 Broad Third Crossing            09282  Island Park          Hawaii          ,94.61,7074.7699999999995,2022-01-06,8596,6091691488
1000426700,151.33,85,Tova         331 Sleepy Brook Orchard            13650  Pilger village       New York        ,198.72,13061.77,2022-01-26,3795,1734494526
1334955905,484.27,78,Claretha     896 W Bank                          89888  Faxon                South Dakota    ,198.82,37971.88,2022-11-11,148,2570048063
1643505097,308.17,79,Waylon       699 Shady Second                    27502  England              Ohio            ,88.36,24433.79,2023-03-10,458,1053002584
1148849593,211.95,84,Debby        740 Clear Underpass                 89491  Sebring              West Virginia   ,133.49,17937.29,2023-01-16,2889,6478394383
1697331998,456.8,8,Moon         P.O. Box 43228                      08611  Tainter Lake         Arizona         ,165.31,3819.71,2022-03-25,6945,4931822958
1064252621,264.72,26,Brendon      4 Umber Camp                        47868  Venedocia village    Colorado        ,51.54,6934.260000000001,2023-01-03,7642,3428849491
1647029897,275.43,71,Syble        P.O. Box 53591                      68694  Clarkfield           Vermont         ,117.5,19673.03,2023-03-11,8073,4268940122
1796116102,239.18,41,Fletcher     245 Round Way                       87288  Granville            Louisiana       ,51.75,9858.130000000001,2022-09-27,1897,8463629973
1951039929,395.75,82,Rikki        641 Pony Heights                    45830  Robertsdale          Texas           ,54.97,32506.47,2022-09-24,2181,4751693130
1786802978,218.07,48,Adrian       767 Bright Robin Passage            27586  Tustin               Pennsylvania    ,185.17,10652.53,2022-03-17,7875,8676538809
1682957671,252.47,56,Donn         808 Wishing Leaf Walk               01959  Holcomb              Oregon          ,183.31,14321.63,2022-01-04,6068,4362231100
1673368791,453.7,80,Lani         864 Shady Mountain Highway          29138  Grand Acres          Massachusetts   ,69.35,36365.35,2022-07-07,7844,5904113716
1875628512,352.87,28,Enola        612 SE Woods                        24446  Val Verde Park       Kentucky        ,125.98,10006.34,2022-06-26,8847,3318636678
1815048494,188.02,82,Randa        398 Cozy Creek Square               78313  Cedar Glen West      Arizona         ,86.22,15503.86,2023-01-22,4590,5954097086
1040759671,285.13,70,Ward         P.O. Box 17922                      58839  Freedom              Washington      ,93.64,20052.739999999998,2022-08-30,1554,9703683626
1075082388,202.27,9,Gustavo      417 Iron Perkins                    93578  Huntingdon           Montana         ,63.29,1883.72,2022-08-02,8833,4720492502
1743274369,167.93,81,Kati         342 Fillmore Turnpike               04636  Grayson Valley       California      ,161.59,13763.92,2022-06-24,6497,5996112659
1835691201,441.01,83,Jude         266 Maple Key                       44382  Garrett Park         Oklahoma        ,182.73,36786.560000000005,2022-01-07,172,8767784982
1374302610,465.3,40,Dina         P.O. Box 47179                      58931  Tobin                Wisconsin       ,139.8,18751.8,2023-01-20,272,5545632613
1605234106,463.35,68,Marinda      160 Noble Blossom                   93054  Ridgway village      Washington      ,199.18,31706.980000000003,2022-10-03,5751,6583937534
1080988151,436.2,9,Garrett      213 Amber Deer                      40429  Benton Heights       North Dakota    ,172.12,4097.92,2023-01-31,7416,9720989940
1513533627,206.28,15,Elroy        424 Umber Glen                      63653  Norwood              Idaho           ,136.93,3231.1299999999997,2022-09-22,3491,9760312641
1603171295,389.24,67,Toby         602 W View                          36200  Noxapater            New Hampshire   ,59.38,26138.460000000003,2022-03-13,7994,5250039877
1605327480,361.61,89,Senaida      55 Lost Dale Boulevard              03871  Brooker              Mississippi     ,67.02,32250.31,2022-03-02,1281,4614817672
1575804024,260.34,46,Eugene       502 Misty Leaf                      93282  Subiaco              Michigan        ,88.15,12063.789999999999,2022-08-25,1000,5404050653
1270685314,277.11,63,Brendon      436 S Rose Fair                     91648  Piedmont             Minnesota       ,175.53,17633.46,2023-03-22,4471,9107935126
1261299852,182.07,72,Rory         991 Middle Edge                     16263  Chiloquin            Arkansas        ,118.01,13227.05,2022-11-25,7355,2565492871
1802849130,311.78,12,Alix         273 Rustic Park Overpass            32472  Phelps               Tennessee       ,163.51,3904.87,2022-06-25,2678,4025816398
1517575777,367.54,86,Lavonna      369 Grand Forge                     91665  Neptune Beach        Maryland        ,93.8,31702.24,2022-10-13,4981,5692895521
1346207900,480.03,39,Lilly        163 Wishing Ramp                    12532  Post Falls           Maryland        ,74.13,18795.3,2022-10-24,3864,6940347749
1103306528,426.14,5,Tawanna      427 Quaking Lake Chase              87661  Tanque Verde         Georgia         ,199.58,2330.2799999999997,2022-04-23,3396,6261762785
1495877731,397.66,41,Alejandro    123 E Kennedy                       16977  Elm Creek village    Colorado        ,81.01,16385.07,2022-06-29,7001,9765711631
1966444801,317.02,53,Letisha      918 Shady Squaw Vale                76867  Pendleton            New Jersey      ,65.66,16867.719999999998,2022-08-12,621,8498836595
1344749423,321.32,40,Karry        674 Middle Essex Vista              95595  Kenbridge            Indiana         ,183.03,13035.83,2022-06-04,1711,3677983502
1398233700,173.34,36,Mila         359 Embers Viaduct                  57431  Moorefield village   Connecticut     ,157.79,6398.03,2023-01-09,7234,7352625943
1334976581,488.4,19,Garry        626 Cinder Brook Bank               59714  White Bluff          Maine           ,192.01,9471.61,2022-10-06,3307,6071042655
1239619739,398.87,45,Yasuko       P.O. Box 19026                      70136  Bethany Beach        Delaware        ,119.12,18068.27,2022-08-08,3812,7431783496
1782399613,483.16,51,Latrice      746 Lazy Treasure                   50619  Spotswood borough    Kansas          ,161.74,24802.9,2022-10-26,5596,6564638692
1356537754,214.58,95,Erik         359 Lost Lake                       26594  West Easton borough  Delaware        ,84.16,20469.260000000002,2022-04-11,7381,4904541216
1209793396,212.61,87,Corene       131 Colonial Flat Manor             18222  Beacon Square        Indiana         ,181.95,18679.02,2022-04-03,3941,7117675252
1895784623,282.87,32,Cathey       522 Shady Summit Causeway           00377  Bell Acres borough   Montana         ,189.7,9241.54,2022-11-08,7887,1338170459
1230354243,432.45,24,Delmar       24 Bright Row                       26711  Albion borough       Alaska          ,128.6,10507.4,2022-10-03,4164,7357732092
1163955257,393.04,5,Joeann       P.O. Box 33091                      56576  Lake Mohegan         New York        ,77.12,2042.3200000000002,2023-01-24,3699,3000261641
1487232806,259.44,17,Rolland      719 Umber Bay                       87321  Big Coppitt Key      Nebraska        ,95.36,4505.839999999999,2023-01-01,8119,6833331205
1064045255,434.8,21,Nathanael    169 Middle Mountain Overpass        58540  Stokesdale           Iowa            ,54.73,9185.53,2022-06-27,8767,5770318371
1083225218,285.05,5,Jaime        679 Lodge Run                       03679  Malvern village      California      ,154.25,1579.5,2022-10-18,3025,2591253906
1634357086,417.6,79,Kathline     293 Foggy View Trafficway           63372  Nibley               Minnesota       ,151.57,33141.97,2022-10-06,7032,3645932332
1051886283,484.8,1,Arden        645 Middle Pass                     01288  Packwood             Hawaii          ,167.29,652.09,2022-12-02,2476,7939848959
1490470758,196.61,23,Shaun        919 Noble Autumn Bayoo              40634  Lewisburg            Virginia        ,75.61,4597.64,2022-08-04,228,1998492195
1413659776,288.14,54,Bobbie       P.O. Box 83499                      48189  Woodward             Michigan        ,176.68,15736.24,2022-10-07,2832,3428612972
1274532749,163.78,31,Roman        875 S Cloud Heights                 46497  Walthall village     North Dakota    ,83.91,5161.09,2022-11-08,3079,7114616878
1487652152,204.04,68,Bobbie       860 Quaking Berry                   04277  Cape Carteret        Massachusetts   ,103.6,13978.32,2022-08-08,4490,7281186649
1445258132,155.15,75,Dominic      713 NW Ramp                         68642  Strawn village       Utah            ,187.47,11823.72,2022-03-23,3634,1548147082
1850402389,269.05,49,Elwanda      813 Light Lane                      84034  Corral               Florida         ,140.77,13324.220000000001,2023-01-08,2855,4502560679
1302482738,195.66,86,Marylee      P.O. Box 38923                      19209  Cherry Fork village  Pennsylvania    ,153.55,16980.309999999998,2022-08-15,8887,9264839850
1577058082,292.24,99,Normand      755 Quiet Sky Highway               98160  Lake Katrine         Nebraska        ,173.18,29104.940000000002,2022-04-04,2199,9231996914
1116791893,257.28,17,Debroah      P.O. Box 65055                      86981  Black Canyon         Oregon          ,172.7,4546.459999999999,2022-12-13,3903,8643341549
1656486638,318.02,56,Arnoldo      P.O. Box 60176                      55226  South Sioux          Delaware        ,59.07,17868.19,2022-04-30,6798,5725573431
1091554428,178.86,12,Tereasa      479 Spur Canyon                     11428  Cochranton borough   West Virginia   ,143.93,2290.25,2022-09-25,3820,7095775783
1314996123,497.16,9,Sandra       512 Old Bear Nook                   71243  Northway Junction    Arizona         ,132.26,4606.700000000001,2022-07-09,8848,5097762552
1239069171,239.11,63,Carey        5 Log Glade                         67216  Hobgood              Maine           ,104.29,15168.220000000001,2022-05-26,5969,8089377634
1266189807,162.41,88,Iola         884 Thunder Village                 72980  Clementon borough    North Carolina  ,51.8,14343.88,2022-09-20,7446,1463699813
1517574736,336.18,10,Katelynn     292 SW Camp Boulevard               30123  Pendleton            Oregon          ,144.59,3506.3900000000003,2023-01-23,2666,5770650127
1292693259,208.17,96,Adelina      625 Green Way                       31730  Shelly               South Dakota    ,101.07,20085.39,2022-06-27,51,9029408331
1827717387,419.54,83,Chiquita     480 Grand Manor                     90379  Harlowton            Arkansas        ,84.72,34906.54,2022-03-27,4954,4726873780
1499427906,265.36,72,Maryetta     P.O. Box 79112                      41511  Capron village       South Dakota    ,60.7,19166.620000000003,2022-10-26,343,7869685546
1770560374,473.57,41,Trista       35 Merry Bend                       19965  Kerr                 Virginia        ,157.61,19573.98,2022-10-29,1730,3965298839
1896555590,419.06,5,Chante       831 Washington Freeway              00460  Smoaks               Wisconsin       ,50.94,2146.2400000000002,2022-12-28,4911,2316911881
1616885083,213.14,69,Marlon       353 Goose Estate                    15536  Hahira               Indiana         ,91.31,14797.97,2023-02-03,6088,4073227678
1018839115,480.06,4,Shelton      375 Squaw Junction                  73114  Yanceyville          California      ,63.53,1983.77,2022-12-25,462,1132518509
1617105395,183.47,6,Oswaldo      101 Ninth Crossroad                 28723  Braddock borough     Virginia        ,176.8,1277.62,2023-03-16,4566,2239467577
1911855350,477.17,44,Darren       677 SW Fifth Crossroad              06792  Elderton borough     New York        ,104.23,21099.71,2022-06-21,2400,2411909985
1109440173,156.87,89,Mohamed      191 Island Gardens                  80992  Ogden village        South Dakota    ,193.48,14154.91,2022-11-07,1830,6588016269
1848515089,211.24,85,Jewel        93 Cozy Alley                       73936  Wilmette village     Kansas          ,192.65,18148.050000000003,2023-01-26,3867,3131247319
1455748053,305.62,91,Elliot       836 Emerald Berry                   57171  Taylorsville         Nebraska        ,121.0,27932.420000000002,2022-08-30,5037,8740866505
1225133358,475.5,21,Sol          470 Pond Mews                       30465  Scotch Plains        Vermont         ,83.28,10068.78,2023-01-14,8369,7771457121
1243446720,354.6,82,Mervin       460 SW Brook                        06727  Westcliffe           Georgia         ,63.2,29140.4,2022-06-30,3324,8114774783
1063946388,277.52,70,Wilford      165 NW Valley                       89602  Egg Harbor village   Oregon          ,63.57,19489.969999999998,2022-09-02,3404,5788272163
1707819959,205.37,72,Ray          418 Pioneer Walk                    48064  Ruma village         California      ,83.68,14870.32,2023-02-07,878,1330665576
1278180676,182.33,5,Felicitas    P.O. Box 17524                      28967  Fosston              Pennsylvania    ,87.71,999.3600000000001,2022-01-02,4627,3106437784
1875831722,471.28,35,Jazmin       918 Rocky Path                      54817  Java                 California      ,64.97,16559.77,2022-03-13,3555,8059869242
1240393182,445.02,2,Tarsha       303 Merry Rise                      55727  Floral               Wyoming         ,103.07,993.1099999999999,2023-01-02,955,6083281153
1616572412,472.78,2,Stanton      107 Richmond Way                    66739  Reklaw               California      ,153.22,1098.78,2022-09-04,4335,9317927873
1897673474,328.66,40,Lita         680 Round Rabbit Annex              90690  Bisbee               South Carolina  ,147.48,13293.880000000001,2022-11-03,5776,2557183456
1092214714,339.9,53,Pamula       859 Oak Junction                    88640  Orange village       Maryland        ,92.06,18106.76,2022-06-26,3681,4793524052
1411706740,281.67,83,Lelah        425 W Branch Crest                  39817  Wellington village   Virginia        ,101.84,23480.45,2022-12-02,3020,5030031923
1324708991,171.03,85,Michell      669 Pleasant Path                   44411  Marblehead village   Tennessee       ,83.73,14621.279999999999,2022-02-07,6756,2406921221
1066971316,369.97,87,Blaine       19 Fallen Acres                     40410  Kingsport            Minnesota       ,140.04,32327.430000000004,2023-03-23,7184,7705126155
1293409369,487.99,30,Milan        890 Misty Elk                       92753  Ottosen              Delaware        ,130.54,14770.240000000002,2022-02-01,4506,9819363197
1513129643,458.79,75,Eden         721 Lazy View                       02029  Kekaha               Maryland        ,166.43,34575.68,2022-11-12,1329,3565899662
1680261884,220.34,70,Jenni        221 SE Dam                          90045  New Eucha            Michigan        ,50.71,4457.51,2022-03-14,5403,3825279785
1848332210,156.75,40,Quintin      769 Sleepy Crescent Orchard         44998  Raywick              New Jersey      ,102.79,6372.79,2022-07-24,7956,3916490128
1110570542,385.59,69,Young        417 Pioneer Narrow                  36764  Hunter village       Alaska          ,60.59,26666.3,2022-06-05,2546,6807719192
1765465508,152.72,41,Maisha       193 Lazy Fork Boulevard             48788  Kevil                Rhode Island    ,76.07,6337.589999999999,2022-09-11,6716,6565839381
1360854367,379.59,63,Hester       100 Wagon Land                      21499  Hobe Sound           North Dakota    ,82.25,23996.42,2022-05-19,392,8450950807
1496777090,168.56,89,Eric         763 Broad Mountain Narrow           48375  Cornwall borough     Tennessee       ,93.74,15095.58,2022-03-29,7639,6324720668
1800672058,161.26,17,Palmira      417 Blue Bay                        60380  Richland Springs     Mississippi     ,53.18,2794.6,2022-05-21,7081,5352816519
1162595177,218.63,76,Jeromy       924 Bear Pass                       74974  Mira Loma            Michigan        ,79.71,16695.59,2022-10-10,3386,8679079367
1901224919,379.62,17,Jona         461 Crystal Pike                    51707  West Perrine         California      ,189.09,6642.63,2022-01-22,4167,6453447698
1551103695,451.4,27,Chad         P.O. Box 53184                      06838  Hillview             Kansas          ,102.47,12290.269999999999,2022-07-01,1469,8838053696
1317350271,242.71,35,Jerri        428 Jagged Bear                     49609  Cache                Pennsylvania    ,85.37,8580.220000000001,2022-02-03,2284,3111585856
1524249515,322.92,95,Lacy         75 Oak Arcade                       25513  Benwood              Idaho           ,120.22,30797.620000000003,2022-01-07,3852,5989162961
1769705824,369.48,25,Buena        258 Thunder Eighth                  85127  Lansing village      Delaware        ,157.89,9394.89,2022-10-25,541,7262995358
1939028004,151.53,18,Jolie        P.O. Box 74581                      93503  Storla               Delaware        ,197.33,2924.87,2023-02-20,4483,6297288130
1901521196,276.88,22,Miranda      233 Silver Union                    95781  Maryhill             Nebraska        ,87.84,6179.2,2022-01-04,8231,9219920212
1491420558,166.36,33,Anderson     796 Dewy Deer                       01720  Shaler ship          Nevada          ,89.72,5579.6,2022-04-11,2312,4127172803
1159783331,332.49,84,Mora         792 S Terrace                       36752  Manor                Illinois        ,102.67,28031.829999999998,2022-04-01,3519,8530254502
1990237745,497.67,2,Denny        91 Crystal Gardens                  36771  North Vernon         New Jersey      ,186.47,1181.81,2022-06-04,4291,5592974899
1388091612,415.13,19,Chet         947 Shadow Street                   88714  Lewisville village   Minnesota       ,98.85,7986.320000000001,2022-03-05,5761,6140639938
1627363981,324.76,62,Reggie       843 Noble Panda Isle                14532  Banks                Connecticut     ,106.33,20241.45,2022-12-29,5870,9574949695
1464530137,331.04,53,Joy          211 Foggy Fork Canyon               17001  Calimesa             Arkansas        ,136.84,17681.960000000003,2022-06-03,8094,6974373911
1333965399,369.97,67,Mathew       429 Little Quay                     81552  McGregor             Montana         ,58.83,24846.820000000003,2022-01-02,7184,6158563501
1792415201,262.94,45,Christine    324 SW Neck                         20978  Woodville            Delaware        ,58.03,11890.33,2023-02-09,3617,5198461494
1611399480,153.41,4,James        296 Broad Hill                      71074  Bay Harbor Islands   Tennessee       ,69.59,683.23,2022-11-19,1409,3726120306
1357105727,481.96,17,Ashley       618 Willow Highlands                09093  Wallaceton borough   Maine           ,183.94,8377.26,2022-02-21,6343,4328911822
1400955900,454.89,42,Vicente      806 First Canyon                    76815  Madisonville         Kansas          ,105.59,19210.97,2023-02-22,1021,7780178894
1299148069,416.33,56,Hester       721 Dusty Point                     45823  Smith Valley         Nebraska        ,179.22,23493.7,2022-05-18,5587,9606428414
1376159165,415.94,20,Oma          344 Easy Harbor                     10416  Amagansett           Arizona         ,192.36,8511.16,2022-07-01,3648,9599641958
1136747137,255.06,46,Danny        P.O. Box 46613                      23492  Ophir                Alaska          ,60.14,11792.9,2022-06-26,14,1338170459
1124815000,320.34,28,Ezekiel      P.O. Box 68049                      86575  Marrowstone          New Mexico      ,153.02,9122.539999999999,2022-11-19,6287,4145655656
1367899807,364.22,24,Adan         685 Sunny Essex                     46953  Laie                 New York        ,179.34,8920.62,2022-10-24,6731,8559423980
1746016976,188.32,93,Jacinto      324 N Creek Bank                    34733  Spring Lake          Alaska          ,64.82,17578.579999999998,2023-01-04,3594,8110887580
1219295514,441.3,92,Alonso       805 Gate Trail                      41519  Marathonvillage      Maine           ,186.84,40786.439999999995,2022-01-01,4939,9479104394
1318972045,294.29,54,Michelle     920 Quaking Camp                    19760  Harrietta village    North Dakota    ,121.61,16013.270000000002,2022-12-05,8514,7663772341
1582763085,471.8,13,Bernard      576 Hidden Mount                    48623  Cobalt village       Washington      ,161.15,6294.55,2022-06-13,1951,7797750345
1068093671,466.25,56,Donya        234 Cedar Divide                    49005  Rotan                Maine           ,71.02,26181.02,2022-10-24,7822,6203919713
1025079499,294.41,84,Denisse      427 Cozy Embers Haven               30746  Pablo                Michigan        ,84.23,24814.670000000002,2022-02-01,5355,2163346633
1822050705,423.81,6,Raeann       997 Indian Wintergreen              64748  Excursion Inlet      Nebraska        ,105.09,2647.9500000000003,2022-07-29,3846,8707204188
1488233935,434.08,32,Sol          406 Thunder Ramp                    80288  Harriman village     Georgia         ,127.74,14018.3,2022-01-23,4517,6125425368
1526406700,462.14,13,Theron       658 N Oak                           45681  Bradbury             Connecticut     ,133.32,6141.139999999999,2023-03-29,7668,3980355997
1604580718,287.46,2,Letitia      683 Elk Highlands                   83513  Willisville village  Nebraska        ,167.95,742.8699999999999,2022-09-27,4375,2053467834
1164638208,271.17,82,Bettye       191 Merry Deer                      42590  East Peru            Arizona         ,176.57,22412.510000000002,2022-10-13,229,3769219337
1105433371,438.25,59,Gerald       45 Pond Freeway                     34444  Diamond Ridge        Idaho           ,156.22,26012.97,2022-09-20,2349,5692662122
1603519441,449.76,16,Regenia      992 Quail Drive                     80672  La Marque            Indiana         ,76.69,7272.849999999999,2022-12-19,4604,8463629973
1046852051,414.3,95,Alethia      309 Cedar Ramp                      54272  Nahunta              Colorado        ,177.43,39535.93,2022-04-15,1954,6357701407
1050043657,197.54,34,Joetta       869 Green Sky Junction              60320  Indian Hills         Mississippi     ,136.05,6852.41,2023-02-06,6579,2741849985
1973935186,156.37,37,Stephania    P.O. Box 56659                      32741  Burdett              Oklahoma        ,160.96,5946.650000000001,2022-03-13,5302,2659131760
1745277283,310.04,11,David        289 SW Forest                       85932  Coon Valley village  Louisiana       ,139.12,3549.56,2022-07-15,3951,6960205068
1622251298,232.24,24,Brendon      578 NW Richmond Square              12328  Esmond               Ohio            ,91.26,5665.02,2022-03-22,7610,4793248456
1200024549,466.64,85,Seth         84 Green Well                       65594  Tukwila              Virginia        ,69.38,39733.78,2022-03-22,421,6324720668
1771575148,414.18,83,Ericka       P.O. Box 59890                      97157  Hodgkins village     Florida         ,127.67,34504.61,2022-07-31,2363,8086731805
1645823267,229.02,90,Sima         112 Rustic Maple Way                03712  Circle D-KC Estates  California      ,130.48,20742.28,2022-01-19,5960,1762658525
1403226041,349.24,55,Lane         311 S Bay                           40008  McDermitt            Michigan        ,163.55,19371.75,2022-04-21,7488,4297693664
1525137292,237.12,26,Renea        623 Spring Underpass                62084  Fairhope             Pennsylvania    ,194.55,6359.67,2022-04-16,7573,3123405416
1704065673,436.34,38,Norah        260 Crystal Circle                  60736  Miller village       Mississippi     ,138.87,16719.789999999997,2022-10-22,6858,4819546771
1520199964,207.58,61,Krystyna     P.O. Box 21840                      85306  Nebo village         Kentucky        ,142.08,12804.460000000001,2022-06-10,2238,8420232844
1897665455,300.05,16,Pansy        548 Light Road                      17978  Camilla              Florida         ,125.68,4926.4800000000005,2023-03-22,5071,7458225309
1330367056,434.52,77,Shelby       709 NW Brook Run                    05107  South Whittier       Montana         ,87.79,33545.83,2022-09-06,1127,3324304063
1284772446,363.59,28,Joann        117 Middle Branch Track             43677  Arthur               Ohio            ,64.94,10245.46,2022-06-06,8255,7904465173
1934119663,258.0,69,Gloria       364 Hidden River Viaduct            08566  Hollow Creek         South Carolina  ,79.38,17881.38,2022-11-24,6364,5555369333
1821307345,479.42,18,Sammy        352 Dewy Arbor                      37116  Grapevine            Texas           ,141.22,8770.779999999999,2023-01-30,6665,6077041500
1275165950,419.87,42,Sophie       P.O. Box 84693                      16126  Lake Sarasota        New Hampshire   ,85.73,17720.27,2023-01-24,3676,4505032907
1833560630,350.9,80,Christena    478 Shadow Haven                    58356  Jesup                Maryland        ,65.49,28137.49,2022-04-04,7878,7707835183
1410546174,216.32,45,Luis         P.O. Box 21053                      12502  Rosedale             Michigan        ,68.1,9802.5,2023-03-11,4418,1509570649
1392808222,231.7,95,Shirleen     603 Silver Zephyr Underpass         13108  Elkhart village      Idaho           ,154.44,22165.94,2022-03-23,2359,7223933759
1268016440,193.98,51,Tami         573 Broad Mountain                  39494  Long Valley          Nevada          ,145.39,10038.369999999999,2023-01-04,4751,6893667205
1771906777,284.74,95,Phil         990 Grand Hickory Key               14735  Macksville           Arkansas        ,105.84,27156.14,2022-04-07,1519,4644369491
1162748759,420.91,45,Madeline     888 Dewy Light                      23356  New Home             Alabama         ,100.4,19041.350000000002,2023-01-31,5087,6759250618
1814348678,200.18,13,Penny        P.O. Box 91500                      66162  Ocean Park           North Dakota    ,69.19,2671.53,2022-12-14,5087,1958811458
1843750571,200.75,80,Laurena      684 Dewy Maple Plaza                49952  The Meadows          Texas           ,190.1,16250.1,2022-12-31,8598,6536855011
1355756243,416.8,82,Natisha      199 Cotton Throughway               79102  Byromville           Alabama         ,80.62,34258.22,2022-05-19,8444,6308709275
1403032041,453.98,90,Tova         766 Pony Bridge                     76152  Kimbolton village    Arkansas        ,134.78,40992.98,2022-12-20,8949,4573010046
1086641473,291.41,94,Nancy        111 Loaf Plaza                      16689  Escalante            Vermont         ,126.15,27518.690000000002,2023-03-02,8521,2773487623
1346158473,381.18,66,Rodney       66 Center Road                      90283  Blenheim             Wisconsin       ,68.11,25225.99,2022-09-21,1006,3936664156
1251710793,405.41,31,Clark        P.O. Box 80840                      15904  Rugby                Michigan        ,104.35,12672.060000000001,2022-04-11,4177,5088522764
1685762559,351.68,57,Marchelle    464 Wishing River Dell              83142  Dunseith             Georgia         ,192.99,20238.750000000004,2022-11-20,3005,4592855951
1470352559,366.83,55,Cyrus        52 Dewy Brook Station               62929  South Gastonia       South Dakota    ,133.72,20309.37,2022-07-17,349,5279086217
1386877912,487.84,74,Brooks       844 Blue Rose                       28415  Platteville          Delaware        ,70.25,36170.409999999996,2022-10-21,3422,3826259436
1902886770,478.44,16,Cedrick      878 Tawny Land                      77940  Saddle Rock Estates  Vermont         ,199.88,7854.92,2022-03-03,1961,3350374868
1789614102,332.97,45,Elmo         P.O. Box 77240                      89702  New Lebanon village  Georgia         ,171.06,15154.710000000001,2023-03-15,903,7753698582
1529843847,307.43,73,Jodi         P.O. Box 72121                      97473  Seguin               Idaho           ,156.44,22598.829999999998,2023-01-28,4693,2705836318
1406756099,156.63,40,Alonzo       P.O. Box 75275                      86284  La Marque            Nevada          ,80.1,6345.3,2022-09-18,6410,5834935651
1328973366,331.16,62,Bulah        543 Spring Promenade                52759  Lamar village        Delaware        ,93.32,20625.24,2022-07-01,7482,6304105429
1279369967,395.48,14,Kareem       744 Merry Fourth                    57599  Snyder borough       New Hampshire   ,122.68,5659.400000000001,2022-12-19,8115,9797969297
1102676841,473.04,6,Herman       P.O. Box 61589                      38312  Thompson Falls       New Mexico      ,196.11,3034.3500000000004,2022-07-12,3208,5734493723
1549305827,407.95,35,Linh         331 Cozy Club                       34296  Dunn                 Alaska          ,188.65,14466.9,2022-09-30,7714,5701059241
1044148431,266.62,42,Trudi        7 Cinder Route                      26704  Baileyton            Alabama         ,83.11,11281.150000000001,2023-01-09,8293,7267665275
1932002620,225.3,96,Aron         176 High Curve                      14208  Necedah village      Missouri        ,157.88,21786.680000000004,2022-11-15,2481,7225750467
1531512107,352.75,62,Hector       773 Emerald First                   89269  East Butler borough  Montana         ,144.09,22014.59,2022-01-19,7618,8983914946
1497780147,486.04,38,Kurtis       527 Thunder Wintergreen             10472  Central Islip        Georgia         ,110.75,18580.27,2022-12-14,6104,7007866451
1734274098,340.28,86,Claude       643 Green Seventh                   54077  La Puerta            New Hampshire   ,116.48,29380.559999999998,2022-01-05,7371,3005955143
1619166217,159.46,73,Cecil        224 Misty View                      54574  Falls Creek borough  West Virginia   ,69.09,11709.67,2023-03-06,5359,4072243081
1070700644,272.9,22,Tayna        99 Heather Sky Narrow               44912  Skagway              Rhode Island    ,198.8,6202.599999999999,2022-11-11,2235,9491026996
